id,model,description,label,split,selected_ai_model,selection_seed,selection_strategy,dataset_revision
06396,MTG-Jamendo,"pop, trumpet, flute",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05396,Suno v3,"pop, trumpet, flute",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06397,MTG-Jamendo,"pop, world, african",0,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04397,Stable Audio v2,"pop, world, african",1,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06399,MTG-Jamendo,"pop, world, reggae",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02238,AudioLDM 2 Music,"pop, world, reggae",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06401,MTG-Jamendo,"progressive, strings, drums",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03401,Mustango,"progressive, strings, drums",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06402,MTG-Jamendo,"reggae, guitar, drums",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05402,Suno v3,"reggae, guitar, drums",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06403,MTG-Jamendo,"reggae, rap, upbeat",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01807,AudioLDM 2 Large,"reggae, rap, upbeat",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06404,MTG-Jamendo,"rock, ambient, country",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04904,Udio,"rock, ambient, country",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06406,MTG-Jamendo,"rock, cello, electricguitar",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01879,AudioLDM 2 Large,"rock, cello, electricguitar",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06407,MTG-Jamendo,"rock, classical, bass",0,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04407,Stable Audio v2,"rock, classical, bass",1,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06408,MTG-Jamendo,"rock, classical, folk",0,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00078,MusicGen Small,"rock, classical, folk",1,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06409,MTG-Jamendo,"rock, classical, soundtrack",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03409,Mustango,"rock, classical, soundtrack",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06410,MTG-Jamendo,"rock, downtempo, triphop",0,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00776,MusicGen Medium,"rock, downtempo, triphop",1,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06411,MTG-Jamendo,"rock, easylistening, electricguitar",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01293,MusicGen Large,"rock, easylistening, electricguitar",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06412,MTG-Jamendo,"rock, easylistening, soundtrack",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04912,Udio,"rock, easylistening, soundtrack",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06413,MTG-Jamendo,"rock, electronic, funk",0,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04413,Stable Audio v2,"rock, electronic, funk",1,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06414,MTG-Jamendo,"rock, electronic, jazz",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01215,MusicGen Large,"rock, electronic, jazz",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06415,MTG-Jamendo,"rock, electronic, newwave",0,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05915,Suno v3.5,"rock, electronic, newwave",1,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06416,MTG-Jamendo,"rock, electronic, rap",0,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03916,Stable Audio v1,"rock, electronic, rap",1,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06417,MTG-Jamendo,"rock, electronic, reggae",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01966,AudioLDM 2 Large,"rock, electronic, reggae",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06418,MTG-Jamendo,"rock, electronic, space",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01165,MusicGen Large,"rock, electronic, space",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06419,MTG-Jamendo,"rock, experimental, heavymetal",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02397,AudioLDM 2 Music,"rock, experimental, heavymetal",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06420,MTG-Jamendo,"rock, folk, guitar",0,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05920,Suno v3.5,"rock, folk, guitar",1,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06422,MTG-Jamendo,"rock, guitar, drums",0,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00586,MusicGen Medium,"rock, guitar, drums",1,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06424,MTG-Jamendo,"rock, hiphop, bass",0,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00763,MusicGen Medium,"rock, hiphop, bass",1,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06425,MTG-Jamendo,"rock, jazz, guitar",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02016,AudioLDM 2 Music,"rock, jazz, guitar",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06427,MTG-Jamendo,"rock, orchestral, happy",0,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03927,Stable Audio v1,"rock, orchestral, happy",1,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06428,MTG-Jamendo,"rock, pop, country",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02038,AudioLDM 2 Music,"rock, pop, country",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06429,MTG-Jamendo,"rock, pop, dance",0,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00244,MusicGen Small,"rock, pop, dance",1,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06430,MTG-Jamendo,"rock, pop, easylistening",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01304,MusicGen Large,"rock, pop, easylistening",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06431,MTG-Jamendo,"rock, pop, experimental",0,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00433,MusicGen Small,"rock, pop, experimental",1,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06432,MTG-Jamendo,"rock, pop, funk",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01282,MusicGen Large,"rock, pop, funk",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06436,MTG-Jamendo,"rock, pop, synthpop",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04936,Udio,"rock, pop, synthpop",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06438,MTG-Jamendo,"rock, progressive, drums",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02764,Riffusion,"rock, progressive, drums",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06439,MTG-Jamendo,"rock, progressive, guitar",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02739,Riffusion,"rock, progressive, guitar",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06440,MTG-Jamendo,"rock, reggae, latin",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05440,Suno v3,"rock, reggae, latin",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06441,MTG-Jamendo,"rock, soundtrack, dubstep",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04941,Udio,"rock, soundtrack, dubstep",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06442,MTG-Jamendo,"rock, soundtrack, keyboard",0,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03942,Stable Audio v1,"rock, soundtrack, keyboard",1,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06444,MTG-Jamendo,"rock, strings, organ",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03444,Mustango,"rock, strings, organ",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06445,MTG-Jamendo,"rock, triphop, breakbeat",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01603,AudioLDM 2 Large,"rock, triphop, breakbeat",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06447,MTG-Jamendo,"rock, world, folk",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02550,Riffusion,"rock, world, folk",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06448,MTG-Jamendo,"rock, world, voice",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02470,AudioLDM 2 Music,"rock, world, voice",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06449,MTG-Jamendo,"sad, guitar, flute",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02969,Riffusion,"sad, guitar, flute",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06450,MTG-Jamendo,"soundtrack, blues, synthesizer",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03450,Mustango,"soundtrack, blues, synthesizer",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06451,MTG-Jamendo,"soundtrack, celtic, harp",0,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00363,MusicGen Small,"soundtrack, celtic, harp",1,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06452,MTG-Jamendo,"soundtrack, folk, country",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01887,AudioLDM 2 Large,"soundtrack, folk, country",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06454,MTG-Jamendo,"soundtrack, folk, medieval",0,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00207,MusicGen Small,"soundtrack, folk, medieval",1,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06455,MTG-Jamendo,"soundtrack, happy, orchestra",0,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04455,Stable Audio v2,"soundtrack, happy, orchestra",1,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06457,MTG-Jamendo,"soundtrack, house, latin",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01173,MusicGen Large,"soundtrack, house, latin",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06458,MTG-Jamendo,"soundtrack, orchestral, christmas",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03458,Mustango,"soundtrack, orchestral, christmas",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06459,MTG-Jamendo,"soundtrack, orchestral, dark",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02110,AudioLDM 2 Music,"soundtrack, orchestral, dark",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06460,MTG-Jamendo,"soundtrack, orchestral, heavymetal",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02561,Riffusion,"soundtrack, orchestral, heavymetal",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06461,MTG-Jamendo,"soundtrack, strings, bass",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01894,AudioLDM 2 Large,"soundtrack, strings, bass",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06463,MTG-Jamendo,"soundtrack, violin, drums",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02203,AudioLDM 2 Music,"soundtrack, violin, drums",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06467,MTG-Jamendo,"synthesizer, drums, organ",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01992,AudioLDM 2 Large,"synthesizer, drums, organ",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06469,MTG-Jamendo,"synthpop, synthesizer, drums",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02912,Riffusion,"synthpop, synthesizer, drums",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06470,MTG-Jamendo,"techno, dance, tribal",0,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00952,MusicGen Medium,"techno, dance, tribal",1,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06471,MTG-Jamendo,"techno, experimental, trance",0,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03971,Stable Audio v1,"techno, experimental, trance",1,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06472,MTG-Jamendo,"techno, hiphop, rap",0,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03972,Stable Audio v1,"techno, hiphop, rap",1,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06473,MTG-Jamendo,"techno, house, tribal",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01101,MusicGen Large,"techno, house, tribal",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06474,MTG-Jamendo,"techno, industrial, house",0,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04474,Stable Audio v2,"techno, industrial, house",1,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06475,MTG-Jamendo,"techno, industrial, synthpop",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02896,Riffusion,"techno, industrial, synthpop",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06476,MTG-Jamendo,"techno, keyboard, bass",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03476,Mustango,"techno, keyboard, bass",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06477,MTG-Jamendo,"techno, synthpop, happy",0,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03977,Stable Audio v1,"techno, synthpop, happy",1,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06478,MTG-Jamendo,"techno, voice, bass",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04978,Udio,"techno, voice, bass",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06479,MTG-Jamendo,"trance, dance, electricguitar",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03479,Mustango,"trance, dance, electricguitar",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06480,MTG-Jamendo,"trance, house, celtic",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02170,AudioLDM 2 Music,"trance, house, celtic",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06482,MTG-Jamendo,"trance, orchestral, house",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02612,Riffusion,"trance, orchestral, house",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06485,MTG-Jamendo,"triphop, hiphop, drums",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04985,Udio,"triphop, hiphop, drums",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06486,MTG-Jamendo,"triphop, house, electronica",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04986,Udio,"triphop, house, electronica",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06487,MTG-Jamendo,"triphop, soundtrack, world",0,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05987,Suno v3.5,"triphop, soundtrack, world",1,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06489,MTG-Jamendo,"world, african, calm",0,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04489,Stable Audio v2,"world, african, calm",1,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06491,MTG-Jamendo,"world, folk, blues",0,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05991,Suno v3.5,"world, folk, blues",1,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06492,MTG-Jamendo,"world, folk, country",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01930,AudioLDM 2 Large,"world, folk, country",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06493,MTG-Jamendo,"world, folk, flute",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01731,AudioLDM 2 Large,"world, folk, flute",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06495,MTG-Jamendo,"world, latin, guitar",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05495,Suno v3,"world, latin, guitar",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06496,MTG-Jamendo,"world, orchestral, percussion",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04996,Udio,"world, orchestral, percussion",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06498,MTG-Jamendo,"world, synthesizer, percussion",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05498,Suno v3,"world, synthesizer, percussion",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06500,MTG-Jamendo,"world, voice, flute",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01741,AudioLDM 2 Large,"world, voice, flute",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06017,MTG-Jamendo,"ambient, experimental, voice",0,val,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03517,Stable Audio v1,"ambient, experimental, voice",1,val,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06019,MTG-Jamendo,"ambient, idm, electronica",0,val,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02996,Riffusion,"ambient, idm, electronica",1,val,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06029,MTG-Jamendo,"ambient, soundtrack, beat",0,val,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03529,Stable Audio v1,"ambient, soundtrack, beat",1,val,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06032,MTG-Jamendo,"ambient, synthesizer, harp",0,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01420,MusicGen Large,"ambient, synthesizer, harp",1,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06034,MTG-Jamendo,"ambient, triphop, orchestral",0,val,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03534,Stable Audio v1,"ambient, triphop, orchestral",1,val,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06045,MTG-Jamendo,"breakbeat, soundtrack, orchestral",0,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05045,Suno v3,"breakbeat, soundtrack, orchestral",1,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06047,MTG-Jamendo,"celtic, flute, harp",0,val,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04547,Udio,"celtic, flute, harp",1,val,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06061,MTG-Jamendo,"chillout, world, progressive",0,val,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00600,MusicGen Medium,"chillout, world, progressive",1,val,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06063,MTG-Jamendo,"classical, ambient, chillout",0,val,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01910,AudioLDM 2 Large,"classical, ambient, chillout",1,val,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06069,MTG-Jamendo,"classical, choir, christmas",0,val,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04569,Udio,"classical, choir, christmas",1,val,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06071,MTG-Jamendo,"classical, easylistening, piano",0,val,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02059,AudioLDM 2 Music,"classical, easylistening, piano",1,val,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06072,MTG-Jamendo,"classical, easylistening, soundtrack",0,val,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00001,MusicGen Small,"classical, easylistening, soundtrack",1,val,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06093,MTG-Jamendo,"classical, soundtrack, percussion",0,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01403,MusicGen Large,"classical, soundtrack, percussion",1,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06100,MTG-Jamendo,"classical, world, folk",0,val,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
